consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,categoria
279.9,False,21,Apartamento,4,Eficiente
104.2,True,9,Apartamento,3,Eficiente
116.6,False,5,Comercial,8,Ineficiente
300.7,False,18,Casa,7,Moderado
207.0,False,11,Casa,5,Moderado
65.9,False,4,Casa,12,Moderado
253.8,False,17,Apartamento,11,Moderado
158.0,True,6,Comercial,2,Ineficiente
266.8,False,21,Apartamento,8,Eficiente
345.3,False,21,Apartamento,12,Moderado
220.9,False,10,Casa,6,Ineficiente
375.2,True,14,Comercial,0,Ineficiente
281.6,False,15,Casa,1,Eficiente
265.3,False,17,Casa,8,Moderado
39.5,True,3,Casa,11,Moderado
185.1,False,9,Casa,1,Moderado
72.2,True,5,Casa,7,Moderado
309.6,True,18,Casa,6,Moderado
53.6,False,3,Casa,3,Eficiente
147.5,True,13,Apartamento,8,Eficiente
245.2,True,18,Casa,11,Moderado
376.2,True,23,Casa,3,Moderado
305.1,True,8,Comercial,0,Ineficiente
29.9,False,2,Apartamento,4,Eficiente
234.1,False,18,Apartamento,4,Eficiente
26.0,False,2,Casa,9,Eficiente
95.4,True,3,Comercial,6,Ineficiente
326.3,False,24,Casa,0,Eficiente
387.6,False,21,Casa,4,Moderado
621.6,False,18,Comercial,9,Ineficiente
280.5,True,21,Apartamento,6,Moderado
36.9,True,3,Apartamento,7,Eficiente
40.8,False,4,Apartamento,3,Eficiente
80.1,False,8,Apartamento,4,Eficiente
34.5,True,2,Casa,1,Moderado
487.1,False,22,Casa,1,Moderado
45.7,True,3,Casa,0,Eficiente
263.2,True,14,Casa,8,Ineficiente
699.7,False,21,Comercial,2,Ineficiente
238.6,False,18,Casa,7,Eficiente
77.6,True,7,Apartamento,12,Moderado
151.0,False,12,Apartamento,9,Eficiente
216.0,False,14,Apartamento,7,Eficiente
329.5,True,19,Casa,1,Moderado
225.8,False,11,Casa,6,Moderado
292.9,False,8,Comercial,11,Ineficiente
323.4,False,20,Apartamento,4,Eficiente
399.0,False,22,Apartamento,10,Moderado
449.5,False,13,Comercial,9,Ineficiente
33.9,True,2,Apartamento,3,Moderado
280.7,True,13,Casa,1,Ineficiente
350.6,False,22,Apartamento,0,Eficiente
510.2,False,24,Casa,3,Moderado
194.2,True,11,Apartamento,4,Moderado
147.8,True,5,Comercial,8,Ineficiente
227.4,False,15,Apartamento,7,Eficiente
381.4,True,21,Casa,6,Ineficiente
501.2,True,23,Casa,9,Ineficiente
86.3,False,3,Comercial,10,Ineficiente
171.6,False,8,Casa,9,Ineficiente
254.8,False,12,Casa,11,Ineficiente
92.0,False,4,Casa,4,Moderado
336.3,True,22,Casa,10,Ineficiente
81.1,False,4,Casa,5,Moderado
274.7,True,17,Apartamento,2,Moderado
522.4,True,23,Casa,1,Ineficiente
380.7,False,17,Casa,1,Moderado
357.1,False,19,Casa,12,Ineficiente
150.8,False,8,Casa,2,Moderado
302.5,True,21,Casa,10,Moderado
197.9,False,11,Apartamento,10,Moderado
46.1,False,3,Casa,5,Eficiente
204.3,False,10,Casa,11,Ineficiente
211.9,False,10,Casa,11,Ineficiente
225.7,True,13,Casa,12,Ineficiente
119.0,False,8,Casa,6,Eficiente
175.7,False,12,Casa,3,Eficiente
400.6,False,11,Comercial,0,Ineficiente
163.0,False,9,Casa,10,Moderado
190.0,False,18,Apartamento,11,Eficiente
183.1,True,9,Casa,6,Ineficiente
290.7,True,19,Casa,0,Eficiente
154.5,False,7,Casa,10,Ineficiente
260.4,False,21,Apartamento,3,Eficiente
114.8,False,10,Apartamento,7,Eficiente
27.0,True,2,Casa,8,Moderado
90.6,True,5,Casa,1,Moderado
349.4,False,20,Casa,0,Eficiente
455.7,False,22,Casa,1,Moderado
82.2,True,6,Apartamento,12,Moderado
244.7,False,15,Casa,12,Moderado
231.4,True,15,Casa,5,Moderado
130.0,False,5,Comercial,5,Ineficiente
271.4,True,12,Casa,5,Ineficiente
244.5,True,17,Casa,4,Moderado
434.4,True,24,Apartamento,7,Ineficiente
338.7,False,21,Casa,4,Eficiente
54.2,False,4,Casa,8,Eficiente
107.0,False,7,Casa,4,Eficiente
264.6,False,12,Comercial,8,Ineficiente
105.7,True,5,Casa,12,Ineficiente
272.0,True,15,Casa,2,Moderado
32.5,False,2,Casa,0,Eficiente
79.0,True,4,Casa,6,Ineficiente
45.3,False,3,Apartamento,1,Eficiente
182.0,False,8,Casa,3,Moderado
339.6,False,19,Apartamento,10,Moderado
93.1,True,6,Apartamento,5,Moderado
400.1,False,24,Apartamento,7,Moderado
169.3,True,8,Casa,10,Ineficiente
89.5,True,3,Comercial,1,Ineficiente
141.5,False,9,Apartamento,6,Eficiente
255.5,False,19,Casa,0,Eficiente
64.7,False,4,Apartamento,6,Eficiente
114.9,True,3,Comercial,2,Ineficiente
283.9,False,21,Casa,11,Eficiente
540.8,False,15,Comercial,3,Ineficiente
204.1,False,9,Casa,2,Moderado
222.3,False,19,Apartamento,0,Eficiente
639.4,True,21,Comercial,1,Ineficiente
226.2,False,10,Casa,2,Moderado
250.1,False,14,Apartamento,2,Eficiente
28.0,False,2,Casa,9,Eficiente
114.6,False,9,Apartamento,11,Eficiente
235.0,False,15,Apartamento,11,Moderado
90.0,False,6,Casa,12,Moderado
386.6,False,24,Casa,11,Moderado
308.4,True,24,Casa,5,Eficiente
99.8,True,7,Casa,5,Moderado
205.4,False,11,Casa,8,Moderado
117.9,False,6,Casa,4,Moderado
254.9,False,13,Casa,7,Moderado
84.0,False,4,Casa,12,Ineficiente
132.9,False,10,Apartamento,2,Eficiente
169.4,True,14,Apartamento,10,Moderado
158.9,True,16,Apartamento,12,Eficiente
222.5,False,15,Casa,6,Eficiente
186.4,False,7,Comercial,4,Ineficiente
225.9,False,20,Apartamento,3,Eficiente
217.9,False,17,Casa,2,Eficiente
271.7,False,19,Casa,4,Eficiente
184.7,False,12,Apartamento,9,Moderado
426.8,False,22,Casa,6,Moderado
176.6,True,10,Apartamento,2,Moderado
707.3,False,20,Comercial,7,Ineficiente
112.4,False,6,Casa,10,Moderado
98.6,True,7,Casa,0,Eficiente
436.1,False,14,Comercial,0,Ineficiente
144.4,False,14,Apartamento,12,Eficiente
327.8,False,19,Casa,9,Moderado
224.2,False,8,Comercial,7,Ineficiente
631.4,True,22,Comercial,11,Ineficiente
109.4,True,9,Apartamento,7,Eficiente
217.9,True,14,Apartamento,6,Moderado
498.7,True,23,Casa,2,Ineficiente
292.6,False,14,Casa,10,Ineficiente
256.2,False,17,Apartamento,9,Moderado
405.1,False,22,Casa,3,Moderado
241.5,True,24,Apartamento,9,Eficiente
206.3,True,13,Apartamento,9,Ineficiente
203.3,True,11,Casa,1,Moderado
72.4,False,6,Apartamento,2,Eficiente
226.0,True,14,Casa,7,Moderado
870.3,False,23,Comercial,8,Ineficiente
251.5,False,13,Casa,8,Moderado
138.0,False,10,Apartamento,4,Eficiente
60.1,True,4,Apartamento,10,Moderado
170.7,True,10,Casa,5,Moderado
96.2,False,7,Apartamento,2,Eficiente
293.7,False,24,Apartamento,1,Eficiente
188.9,True,14,Apartamento,11,Moderado
77.8,False,5,Apartamento,9,Moderado
65.2,False,3,Comercial,5,Moderado
444.9,False,21,Casa,2,Moderado
280.1,True,23,Apartamento,1,Eficiente
379.5,True,19,Casa,1,Moderado
60.8,True,4,Apartamento,1,Eficiente
61.1,True,4,Apartamento,6,Moderado
115.0,False,6,Casa,2,Moderado
436.2,False,19,Casa,1,Moderado
572.9,False,19,Comercial,3,Ineficiente
430.7,False,21,Casa,9,Ineficiente
62.9,True,4,Apartamento,6,Moderado
75.8,True,5,Casa,1,Eficiente
574.2,False,22,Comercial,9,Ineficiente
395.1,False,23,Casa,6,Moderado
280.8,False,18,Casa,2,Eficiente
110.4,True,4,Comercial,8,Ineficiente
84.1,True,3,Comercial,12,Ineficiente
57.4,True,3,Casa,7,Ineficiente
254.6,False,17,Casa,2,Eficiente
347.7,False,21,Apartamento,4,Eficiente
462.0,False,16,Comercial,7,Ineficiente
161.8,False,8,Casa,12,Ineficiente
199.2,True,19,Apartamento,12,Eficiente
41.2,False,3,Apartamento,12,Moderado
210.8,True,21,Apartamento,10,Eficiente
340.5,False,22,Apartamento,7,Eficiente
228.4,False,18,Apartamento,8,Eficiente
502.7,False,22,Casa,9,Ineficiente
402.5,True,15,Comercial,9,Ineficiente
373.8,False,12,Comercial,8,Ineficiente
107.7,False,9,Apartamento,1,Eficiente
443.8,True,23,Casa,11,Ineficiente
317.6,True,18,Casa,0,Moderado
77.5,False,6,Apartamento,5,Eficiente
355.2,True,24,Casa,5,Moderado
69.0,True,3,Comercial,12,Ineficiente
208.4,True,15,Casa,1,Eficiente
109.2,True,6,Apartamento,6,Ineficiente
483.2,False,17,Comercial,4,Ineficiente
138.8,False,11,Casa,1,Eficiente
274.7,True,12,Casa,2,Ineficiente
169.5,False,17,Apartamento,5,Eficiente
253.0,True,19,Apartamento,11,Moderado
203.5,True,10,Casa,5,Ineficiente
419.6,True,24,Apartamento,11,Ineficiente
439.8,False,13,Comercial,9,Ineficiente
88.0,False,5,Casa,10,Moderado
46.2,False,2,Casa,11,Ineficiente
78.1,True,6,Casa,9,Moderado
395.4,True,17,Casa,9,Ineficiente
304.8,True,14,Casa,2,Ineficiente
203.7,False,9,Casa,9,Ineficiente
155.2,True,13,Apartamento,0,Eficiente
296.9,False,21,Casa,9,Eficiente
494.1,False,15,Comercial,8,Ineficiente
54.5,False,3,Casa,9,Moderado
54.8,False,3,Casa,8,Moderado
228.4,True,13,Apartamento,4,Moderado
353.8,False,11,Comercial,4,Ineficiente
335.1,True,21,Casa,7,Moderado
253.8,False,15,Casa,6,Moderado
266.8,False,19,Casa,4,Eficiente
171.2,True,15,Apartamento,6,Eficiente
127.3,False,9,Casa,6,Eficiente
363.0,True,17,Casa,3,Ineficiente
323.4,True,16,Casa,8,Ineficiente
329.9,False,18,Casa,4,Moderado
166.4,False,6,Comercial,3,Ineficiente
246.6,False,16,Apartamento,5,Eficiente
171.0,False,8,Casa,1,Moderado
442.3,False,20,Casa,7,Ineficiente
370.2,True,20,Casa,9,Ineficiente
343.3,True,16,Casa,12,Ineficiente
324.2,False,23,Apartamento,3,Eficiente
413.6,True,14,Comercial,7,Ineficiente
73.2,False,2,Comercial,6,Ineficiente
419.3,True,15,Comercial,9,Ineficiente
534.4,True,19,Comercial,8,Ineficiente
106.0,False,4,Comercial,10,Ineficiente
72.8,False,4,Casa,11,Moderado
147.9,False,8,Casa,1,Eficiente
414.4,False,21,Casa,4,Moderado
187.8,True,14,Apartamento,8,Moderado
358.9,False,24,Casa,7,Eficiente
375.8,True,22,Apartamento,6,Moderado
177.9,False,14,Apartamento,2,Eficiente
298.4,True,17,Apartamento,7,Ineficiente
133.6,False,9,Casa,9,Moderado
74.6,True,4,Casa,0,Moderado
202.3,False,11,Casa,7,Moderado
538.7,False,15,Comercial,11,Ineficiente
65.8,False,6,Apartamento,7,Eficiente
122.1,True,7,Apartamento,12,Ineficiente
36.7,False,2,Casa,4,Moderado
340.7,True,18,Casa,0,Moderado
398.4,True,22,Casa,8,Ineficiente
212.2,True,21,Apartamento,2,Eficiente
139.8,True,10,Apartamento,0,Eficiente
231.7,False,15,Casa,2,Eficiente
652.0,True,24,Comercial,12,Ineficiente
294.2,True,15,Casa,10,Ineficiente
239.7,False,8,Comercial,3,Ineficiente
122.5,False,9,Casa,7,Eficiente
241.0,False,18,Casa,4,Eficiente
136.3,False,12,Apartamento,2,Eficiente
307.9,True,21,Casa,12,Ineficiente
402.6,False,21,Casa,10,Ineficiente
29.0,True,2,Casa,4,Moderado
398.2,True,18,Casa,4,Ineficiente
115.6,True,10,Apartamento,10,Moderado
294.3,False,13,Comercial,5,Ineficiente
294.1,True,8,Comercial,4,Ineficiente
157.9,False,10,Casa,5,Eficiente
120.4,True,9,Apartamento,5,Eficiente
68.9,False,3,Casa,6,Ineficiente
456.0,False,20,Casa,0,Moderado
101.6,True,5,Casa,6,Ineficiente
222.4,True,10,Comercial,5,Ineficiente
190.1,False,6,Comercial,3,Ineficiente
90.5,False,5,Apartamento,4,Moderado
177.5,True,10,Apartamento,5,Moderado
316.1,False,23,Casa,4,Eficiente
301.9,True,23,Apartamento,11,Moderado
124.5,True,10,Apartamento,6,Eficiente
182.0,True,13,Casa,6,Moderado
482.5,False,24,Casa,3,Moderado
108.9,True,7,Casa,11,Ineficiente
625.8,False,23,Comercial,0,Ineficiente
54.3,True,4,Casa,7,Moderado
209.7,False,7,Comercial,2,Ineficiente
128.8,True,9,Casa,9,Moderado
26.9,False,2,Apartamento,4,Eficiente
283.0,False,20,Casa,3,Eficiente
480.9,True,21,Casa,0,Ineficiente
141.7,True,10,Casa,10,Moderado
383.0,False,21,Casa,5,Moderado
466.4,False,19,Comercial,3,Ineficiente
268.5,False,20,Casa,10,Eficiente
230.0,True,20,Apartamento,0,Eficiente
197.9,False,15,Casa,6,Eficiente
56.4,True,4,Casa,2,Eficiente
320.7,True,23,Apartamento,1,Eficiente
294.6,False,15,Casa,0,Eficiente
496.6,False,22,Comercial,2,Moderado
324.1,False,24,Apartamento,12,Eficiente
88.1,False,6,Apartamento,5,Eficiente
166.4,True,11,Casa,12,Ineficiente
99.7,False,6,Casa,3,Eficiente
66.9,True,3,Comercial,9,Ineficiente
359.5,True,24,Casa,1,Eficiente
405.7,True,23,Casa,1,Moderado
535.8,False,23,Casa,0,Moderado
399.7,False,22,Apartamento,11,Moderado
288.5,True,16,Apartamento,8,Ineficiente
187.0,False,14,Apartamento,9,Eficiente
251.5,False,24,Apartamento,12,Eficiente
225.3,False,14,Casa,4,Eficiente
404.5,False,16,Comercial,9,Ineficiente
76.5,True,6,Casa,6,Eficiente
201.4,False,19,Apartamento,7,Eficiente
349.9,False,20,Casa,8,Moderado
460.9,False,17,Comercial,6,Ineficiente
189.1,False,13,Casa,0,Eficiente
122.0,False,6,Casa,0,Eficiente
32.9,True,2,Casa,6,Moderado
348.8,False,16,Casa,7,Ineficiente
258.4,True,17,Casa,9,Moderado
272.1,True,19,Apartamento,7,Moderado
335.5,False,23,Casa,2,Eficiente
388.9,False,13,Comercial,4,Ineficiente
299.2,False,21,Casa,5,Eficiente
200.8,False,18,Apartamento,12,Eficiente
153.7,False,8,Casa,6,Moderado
252.3,False,21,Apartamento,8,Eficiente
33.7,False,3,Apartamento,9,Eficiente
339.6,True,15,Casa,4,Ineficiente
500.8,False,23,Comercial,12,Ineficiente
318.0,True,17,Casa,8,Ineficiente
426.0,True,23,Casa,11,Ineficiente
35.7,True,3,Apartamento,9,Moderado
190.4,False,14,Apartamento,8,Eficiente
257.4,False,19,Casa,0,Eficiente
326.2,False,16,Casa,7,Moderado
549.8,False,22,Comercial,1,Moderado
137.1,False,12,Apartamento,7,Eficiente
453.4,True,17,Comercial,9,Ineficiente
191.2,False,11,Apartamento,7,Moderado
362.8,False,22,Apartamento,4,Eficiente
91.3,False,4,Casa,0,Moderado
229.1,True,7,Comercial,8,Ineficiente
79.0,True,4,Casa,9,Ineficiente
249.0,False,18,Apartamento,6,Eficiente
156.6,True,7,Casa,9,Ineficiente
126.8,True,9,Apartamento,10,Moderado
268.4,False,21,Apartamento,6,Eficiente
151.8,True,10,Apartamento,0,Eficiente
154.2,True,5,Comercial,11,Ineficiente
27.9,False,2,Casa,6,Eficiente
91.7,False,7,Apartamento,8,Eficiente
367.6,False,23,Casa,11,Moderado
304.4,True,14,Casa,4,Ineficiente
400.6,True,24,Casa,8,Ineficiente
128.8,True,6,Casa,0,Moderado
173.8,False,10,Casa,11,Moderado
80.6,True,5,Apartamento,0,Eficiente
120.3,False,11,Apartamento,7,Eficiente
245.9,False,14,Apartamento,4,Moderado
355.8,False,20,Casa,0,Eficiente
154.1,True,10,Casa,6,Moderado
289.0,True,19,Casa,12,Ineficiente
192.4,True,16,Apartamento,2,Eficiente
220.8,True,8,Comercial,3,Ineficiente
447.7,False,22,Casa,2,Moderado
195.5,True,11,Apartamento,1,Moderado
99.1,False,5,Casa,2,Moderado
444.2,False,24,Casa,7,Moderado
401.2,True,23,Casa,10,Ineficiente
64.6,True,3,Casa,8,Ineficiente
372.6,True,22,Apartamento,10,Ineficiente
604.3,True,23,Comercial,9,Ineficiente
480.8,False,21,Casa,4,Moderado
91.8,False,7,Apartamento,11,Eficiente
264.3,False,16,Apartamento,2,Eficiente
537.6,False,14,Comercial,9,Ineficiente
251.4,True,16,Apartamento,1,Moderado
229.5,True,16,Casa,9,Moderado
235.6,True,16,Apartamento,1,Eficiente
180.5,True,13,Casa,2,Eficiente
598.5,False,17,Comercial,5,Ineficiente
218.9,False,14,Casa,9,Moderado
31.3,True,2,Apartamento,0,Eficiente
44.9,True,2,Casa,3,Ineficiente
349.3,True,24,Casa,4,Moderado
617.6,False,22,Comercial,9,Ineficiente
228.5,True,15,Apartamento,12,Ineficiente
102.8,True,6,Casa,7,Ineficiente
458.8,True,19,Comercial,6,Ineficiente
107.6,False,5,Comercial,4,Moderado
169.9,False,10,Casa,10,Moderado
137.3,False,9,Apartamento,1,Eficiente
37.6,True,2,Casa,1,Moderado
222.2,True,20,Apartamento,2,Eficiente
227.1,False,13,Casa,3,Eficiente
149.3,True,9,Casa,6,Moderado
337.2,True,13,Comercial,12,Ineficiente
68.3,False,2,Comercial,8,Ineficiente
148.8,True,12,Apartamento,4,Eficiente
399.4,True,13,Comercial,2,Ineficiente
158.0,False,9,Apartamento,8,Moderado
300.9,False,21,Apartamento,3,Eficiente
104.9,True,7,Apartamento,12,Ineficiente
67.0,True,5,Casa,6,Moderado
203.3,False,14,Casa,7,Eficiente
301.2,True,22,Casa,11,Moderado
162.2,True,10,Apartamento,3,Moderado
64.9,False,3,Casa,6,Ineficiente
350.7,False,24,Casa,6,Eficiente
139.7,False,12,Apartamento,3,Eficiente
80.5,True,5,Casa,0,Eficiente
303.7,True,16,Casa,3,Moderado
135.2,False,9,Apartamento,1,Eficiente
767.3,False,23,Comercial,8,Ineficiente
179.0,True,8,Casa,0,Ineficiente
221.0,False,14,Casa,4,Eficiente
276.0,True,14,Casa,11,Ineficiente
101.5,False,7,Apartamento,7,Eficiente
160.8,False,13,Apartamento,8,Eficiente
89.6,True,4,Casa,8,Ineficiente
169.6,False,16,Apartamento,3,Eficiente
385.5,False,19,Casa,8,Ineficiente
470.6,True,23,Casa,2,Ineficiente
337.3,True,9,Comercial,8,Ineficiente
145.6,False,8,Casa,8,Moderado
225.0,True,14,Casa,11,Ineficiente
366.2,True,17,Casa,11,Ineficiente
390.6,True,24,Apartamento,0,Eficiente
60.0,False,2,Comercial,3,Ineficiente
243.8,True,7,Comercial,7,Ineficiente
123.9,False,8,Casa,4,Eficiente
132.8,True,7,Casa,8,Ineficiente
204.8,True,12,Apartamento,11,Ineficiente
352.8,False,22,Casa,3,Eficiente
59.4,True,2,Comercial,11,Ineficiente
355.8,True,20,Apartamento,11,Ineficiente
339.5,True,16,Casa,11,Ineficiente
276.0,False,16,Apartamento,0,Eficiente
284.9,True,17,Casa,3,Moderado
93.4,True,4,Casa,1,Ineficiente
210.5,True,19,Apartamento,1,Eficiente
99.1,True,7,Apartamento,0,Eficiente
179.7,True,13,Apartamento,5,Moderado
280.6,False,17,Apartamento,1,Eficiente
560.3,True,15,Comercial,3,Ineficiente
307.4,True,9,Comercial,12,Ineficiente
165.7,False,11,Apartamento,11,Moderado
206.6,False,12,Casa,12,Moderado
28.2,True,2,Apartamento,0,Eficiente
543.0,True,18,Comercial,8,Ineficiente
51.3,True,4,Casa,8,Moderado
216.4,False,12,Casa,1,Eficiente
371.4,True,17,Casa,11,Ineficiente
60.8,True,3,Casa,5,Ineficiente
395.6,True,24,Apartamento,12,Ineficiente
168.2,True,10,Casa,1,Moderado
28.5,True,2,Apartamento,8,Moderado
171.4,True,17,Apartamento,1,Eficiente
182.2,False,14,Apartamento,12,Eficiente
283.6,False,16,Casa,7,Moderado
291.8,False,19,Casa,0,Eficiente
120.7,False,12,Apartamento,2,Eficiente
327.6,True,21,Apartamento,4,Moderado
173.0,False,10,Casa,0,Eficiente
398.8,False,14,Comercial,0,Ineficiente
76.5,False,5,Casa,12,Moderado
490.9,False,16,Comercial,12,Ineficiente
138.6,True,8,Casa,6,Ineficiente
318.9,True,18,Casa,11,Ineficiente
293.6,True,20,Apartamento,8,Moderado
266.0,True,21,Casa,0,Eficiente
515.3,False,23,Casa,9,Ineficiente
53.5,True,4,Casa,0,Eficiente
87.3,True,5,Casa,10,Ineficiente
265.5,False,23,Apartamento,4,Eficiente
182.6,False,10,Casa,1,Eficiente
24.3,False,2,Apartamento,3,Eficiente
136.2,True,8,Apartamento,8,Ineficiente
354.5,False,21,Casa,11,Moderado
195.0,False,10,Casa,7,Moderado
76.4,False,3,Comercial,2,Ineficiente
179.3,False,18,Apartamento,11,Eficiente
79.2,False,6,Apartamento,10,Eficiente
143.1,True,10,Apartamento,5,Moderado
35.1,False,2,Casa,7,Moderado
344.8,False,15,Casa,12,Ineficiente
188.8,True,12,Apartamento,4,Moderado
490.4,True,21,Casa,0,Ineficiente
110.5,True,9,Apartamento,1,Eficiente
98.6,True,6,Apartamento,7,Moderado
72.3,False,5,Apartamento,12,Moderado
115.2,False,6,Casa,9,Moderado
279.0,True,12,Casa,8,Ineficiente
78.7,True,4,Casa,4,Ineficiente
245.4,True,11,Casa,5,Ineficiente
333.8,True,21,Apartamento,0,Eficiente
265.5,False,19,Casa,4,Eficiente
322.5,False,16,Casa,8,Moderado
392.3,False,22,Casa,11,Moderado
427.9,True,19,Casa,11,Ineficiente
281.8,False,17,Apartamento,10,Moderado
288.2,False,21,Casa,0,Eficiente
93.6,True,4,Comercial,10,Ineficiente
267.0,False,20,Casa,2,Eficiente
111.5,False,8,Apartamento,8,Eficiente
242.5,False,18,Casa,12,Eficiente
469.6,True,23,Casa,11,Ineficiente
402.3,True,13,Comercial,8,Ineficiente
144.2,False,4,Comercial,3,Ineficiente
260.4,True,10,Comercial,6,Ineficiente
200.3,True,11,Casa,9,Ineficiente
319.0,False,23,Casa,6,Eficiente
396.3,True,23,Apartamento,5,Moderado
217.4,False,15,Casa,5,Eficiente
245.2,False,23,Apartamento,7,Eficiente
138.3,False,12,Apartamento,0,Eficiente
182.3,False,11,Apartamento,12,Moderado
224.5,False,21,Apartamento,1,Eficiente
254.3,True,17,Apartamento,12,Ineficiente
289.2,True,14,Casa,0,Moderado
248.5,False,12,Casa,6,Moderado
205.1,True,18,Apartamento,5,Eficiente
252.0,True,19,Casa,7,Moderado
226.8,True,13,Casa,5,Moderado
29.6,False,2,Casa,11,Moderado
62.7,True,4,Apartamento,0,Eficiente
64.0,False,5,Apartamento,12,Eficiente
162.9,True,12,Apartamento,8,Moderado
221.2,False,16,Casa,10,Eficiente
374.6,True,20,Casa,1,Moderado
79.5,True,7,Apartamento,0,Eficiente
398.7,False,20,Casa,5,Moderado
176.8,False,17,Apartamento,4,Eficiente
54.0,True,3,Apartamento,10,Ineficiente
199.9,True,10,Casa,11,Ineficiente
116.5,True,8,Casa,5,Moderado
280.5,True,22,Casa,9,Moderado
621.5,False,23,Comercial,0,Ineficiente
221.7,True,20,Apartamento,9,Eficiente
209.4,False,14,Casa,1,Eficiente
477.2,True,13,Comercial,8,Ineficiente
172.0,False,9,Casa,4,Moderado
275.6,True,19,Casa,5,Moderado
93.1,False,3,Comercial,3,Ineficiente
122.9,True,8,Casa,5,Moderado
115.7,False,5,Casa,11,Ineficiente
131.0,False,13,Apartamento,10,Eficiente
164.1,False,8,Casa,4,Moderado
97.8,True,6,Apartamento,3,Moderado
133.3,True,10,Casa,6,Moderado
303.6,True,21,Casa,8,Moderado
234.5,True,14,Casa,2,Moderado
439.5,False,20,Casa,9,Ineficiente
423.2,False,23,Casa,12,Ineficiente
432.9,False,22,Casa,10,Ineficiente
350.9,False,10,Comercial,7,Ineficiente
474.0,True,22,Casa,4,Ineficiente
390.4,True,22,Casa,4,Moderado
434.3,False,24,Casa,9,Moderado
108.1,True,7,Casa,1,Eficiente
254.7,False,15,Apartamento,8,Moderado
295.0,False,23,Casa,1,Eficiente
539.5,False,22,Comercial,12,Ineficiente
531.1,True,15,Comercial,5,Ineficiente
81.4,False,5,Casa,4,Eficiente
156.4,True,11,Casa,0,Eficiente
263.1,True,18,Casa,2,Eficiente
199.6,True,14,Apartamento,12,Moderado
195.6,False,9,Casa,6,Ineficiente
200.4,False,9,Comercial,11,Ineficiente
30.2,False,3,Apartamento,12,Eficiente
109.7,True,8,Apartamento,0,Eficiente
303.1,False,17,Apartamento,4,Moderado
182.2,True,7,Comercial,10,Ineficiente
551.0,False,24,Casa,6,Ineficiente
66.6,True,3,Casa,6,Ineficiente
234.9,True,15,Casa,7,Moderado
464.2,False,13,Comercial,9,Ineficiente
326.8,False,21,Apartamento,12,Moderado
310.2,False,22,Apartamento,11,Moderado
240.3,True,14,Casa,8,Ineficiente
570.9,False,16,Comercial,7,Ineficiente
381.0,True,18,Casa,4,Ineficiente
270.1,True,13,Casa,1,Ineficiente
233.8,False,6,Comercial,9,Ineficiente
195.4,True,11,Casa,0,Moderado
149.2,False,7,Casa,9,Ineficiente
204.5,True,12,Apartamento,6,Moderado
238.2,True,16,Casa,10,Moderado
78.3,False,6,Casa,12,Eficiente
118.8,True,7,Casa,7,Ineficiente
437.1,False,20,Casa,7,Ineficiente
262.0,False,10,Comercial,6,Ineficiente
94.1,True,6,Apartamento,4,Moderado
228.2,False,18,Casa,1,Eficiente
295.9,True,18,Casa,0,Moderado
404.2,True,21,Casa,9,Ineficiente
206.9,True,19,Apartamento,11,Eficiente
891.3,False,24,Comercial,0,Ineficiente
357.2,False,15,Comercial,4,Ineficiente
179.4,False,8,Casa,7,Ineficiente
313.7,False,21,Casa,9,Moderado
186.7,True,8,Casa,9,Ineficiente
119.0,False,8,Apartamento,9,Moderado
283.7,False,21,Casa,1,Eficiente
227.7,False,22,Apartamento,3,Eficiente
93.9,False,9,Apartamento,6,Eficiente
341.5,False,18,Casa,0,Eficiente
490.9,True,23,Casa,4,Ineficiente
339.0,False,20,Casa,5,Moderado
34.8,False,2,Casa,12,Moderado
322.4,False,17,Casa,4,Moderado
71.4,True,5,Apartamento,12,Moderado
420.7,False,21,Casa,9,Ineficiente
53.1,True,3,Casa,8,Ineficiente
379.1,False,24,Apartamento,10,Moderado
109.1,False,6,Apartamento,10,Moderado
180.2,True,11,Casa,2,Moderado
69.3,False,7,Apartamento,5,Eficiente
465.2,True,20,Comercial,6,Ineficiente
158.9,False,11,Apartamento,12,Moderado
241.1,False,19,Apartamento,0,Eficiente
68.3,True,3,Casa,6,Ineficiente
387.5,False,12,Comercial,2,Ineficiente
400.8,True,22,Casa,2,Moderado
813.4,False,23,Comercial,9,Ineficiente
71.8,False,6,Apartamento,2,Eficiente
236.0,True,11,Casa,10,Ineficiente
139.0,False,11,Casa,12,Eficiente
225.1,False,15,Apartamento,10,Moderado
247.1,False,14,Apartamento,2,Eficiente
84.4,False,4,Casa,1,Moderado
322.4,False,19,Apartamento,5,Moderado
197.0,False,7,Comercial,7,Ineficiente
193.5,True,9,Casa,10,Ineficiente
389.5,True,21,Casa,5,Ineficiente
327.8,False,17,Casa,2,Moderado
113.2,True,11,Apartamento,12,Eficiente
325.1,False,22,Casa,11,Moderado
340.1,True,11,Comercial,8,Ineficiente
198.5,False,15,Casa,9,Eficiente
112.2,False,7,Apartamento,12,Moderado
130.0,True,6,Casa,6,Ineficiente
293.0,True,13,Casa,1,Ineficiente
149.2,True,14,Apartamento,7,Eficiente
455.0,False,20,Casa,5,Ineficiente
103.7,False,10,Apartamento,10,Eficiente
649.7,False,22,Comercial,10,Ineficiente
541.9,False,15,Comercial,6,Ineficiente
